Merchant Number - Business Name,Transaction Date,Terminal ID,System Batch Number,Device Batch Number,Request Amount,Settle Amount,Card Number,Card Product,Ext Card Type,Auth Code,System Trace Audit Number,Retrieval Reference,Message Type,Transaction Type,Extended Transaction Type,Transaction Paid,Pos Entry Mode,Device Serial,store,Batch Screening Status,Transaction Screening Status,Date Payment Extract,UTI,Online Reference Number,Issuing Bank,BIN,Processing,Product Type,Decline Reason
M033 - Merchant Glacier Games,2025-07-11T23:12:35,TID3796,79482,4304,720.5,720.5,470358******4393,Visa,Debit,965875.0,101951,614206882190,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store I,Pass,Pass,2025-07-12,UTI-62C81666ED35,ONR-3EAF81AA6A,Capitec,470358,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-05-22T22:35:35,TID3597,22403,7297,210.8,210.8,358615******5696,Amex,Debit,678870.0,101952,376594837467,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0033,Store A,Pass,Pass,2025-05-24,UTI-9326C4D7B9D9,ONR-765E044B11,FNB,358615,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-03T15:03:35,TID6526,12399,6883,713.59,713.59,432921******5503,Visa,Credit,182169.0,101953,333072370449,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store G,Pass,Pass,2025-07-03,UTI-C96B93D4E690,ONR-84EECB5390,FNB,432921,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-30T17:58:35,TID3951,45367,1638,734.13,-734.13,460030******9676,Visa,Debit,369297.0,101954,620324299883,Financial,Refund,Swipe,Yes,Chip+PIN,DS-0033,Store B,Pass,Pass,2025-06-30,UTI-F944465E8294,ONR-781BFF760D,TymeBank,460030,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-05-17T20:09:35,TID6016,65369,9512,615.6,615.6,412907******9347,Visa,Debit,801575.0,101955,188885407492,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0033,Store B,Pass,Fail,2025-05-19,UTI-4711CE64475E,ONR-ACA62A8182,ABSA,412907,3DS,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-05-22T09:44:35,TID2547,81039,1517,376.15,376.15,455860******8284,Visa,Credit,393531.0,101956,408992105066,Financial,Purchase,Chip,Yes,Contactless,DS-0033,Store E,Pass,Pass,2025-05-23,UTI-B80D078D7474,ONR-7777F5F8A4,TymeBank,455860,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-30T00:34:35,TID3820,22397,5151,800.11,800.11,415347******2618,Visa,Credit,838071.0,101957,608768435357,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store J,Pass,Pass,2025-07-31,UTI-6E4CA7AA6ED4,ONR-02E5F54C6D,ABSA,415347,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-05T04:58:35,TID3714,98928,3039,79.4,79.4,439513******4893,Visa,Debit,197674.0,101958,253568088062,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store H,Fail,Pass,2025-08-05,UTI-D7318649C002,ONR-C9E3AEA108,Capitec,439513,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-03T23:57:35,TID2684,11025,6288,368.48,368.48,408431******6801,Visa,Credit,766077.0,101959,663730014050,Financial,Purchase,Chip,Yes,Contactless,DS-0033,Store D,Pass,Pass,2025-06-04,UTI-7D09469C4476,ONR-2773AB9670,Nedbank,408431,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-03T08:48:35,TID5710,61374,6025,1029.86,1029.86,591047******0831,Mastercard,Credit,638837.0,101960,900170182413,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store F,Pass,Pass,2025-08-03,UTI-4487C395F158,ONR-27FBE58501,African Bank,591047,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-09T22:02:35,TID4391,96667,2478,381.19,381.19,321858******4968,Amex,Debit,981586.0,101961,996753569396,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store F,Pass,Pass,2025-06-10,UTI-78F3B84BCDEA,ONR-EF21025105,ABSA,321858,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-03T04:06:35,TID6340,33039,5313,199.55,199.55,550403******8595,Mastercard,Credit,302596.0,101962,984512297960,Financial,Purchase,Contactless,Yes,Contactless,DS-0033,Store A,Pass,Pass,2025-08-05,UTI-CDD7C8AD0087,ONR-CC24E795E7,Capitec,550403,3DS,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-24T11:05:35,TID7585,28544,8577,129.5,129.5,563568******3484,Mastercard,Debit,156930.0,101963,183771937470,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0033,Store E,Pass,Pass,2025-06-25,UTI-AD7644258769,ONR-3435729A01,TymeBank,563568,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-30T21:13:35,TID2399,34584,4467,95.57,95.57,424747******3867,Visa,Credit,654930.0,101964,314104441946,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0033,Store B,Pass,Fail,2025-07-31,UTI-82DB94744048,ONR-16A43DA806,African Bank,424747,3DS,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-22T16:17:35,TID5112,57944,8996,134.46,134.46,322217******2721,Amex,Debit,449237.0,101965,296282786952,Financial,Purchase,Contactless,Yes,Contactless,DS-0033,Store A,Pass,Pass,2025-06-23,UTI-481E8356D9D6,ONR-0B74FF85DA,Standard Bank,322217,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-06T12:28:35,TID2334,31546,9371,137.73,137.73,534185******7970,Mastercard,Credit,512719.0,101966,207475602854,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0033,Store D,Pass,Pass,2025-08-06,UTI-3A384E8E9274,ONR-902EEAA538,African Bank,534185,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-05-29T16:11:35,TID8496,16080,3609,112.84,112.84,583809******2339,Mastercard,Debit,936242.0,101967,942233605314,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store F,Pass,Fail,2025-05-29,UTI-F6AA93EB4041,ONR-35237773BC,African Bank,583809,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-01T16:36:35,TID3805,70680,4617,554.26,0.0,505046******6533,Mastercard,Debit,,101968,768393312577,Financial,Purchase,Swipe,No,Chip+PIN,DS-0033,Store E,Pass,Pass,,UTI-D2FE2B25D622,ONR-F280F56422,FNB,505046,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-05T09:22:35,TID1124,38483,6636,250.59,0.0,419416******3742,Visa,Debit,,101969,446139195808,Financial,Purchase,Chip,No,Chip+PIN,DS-0033,Store J,Pass,Pass,,UTI-CB8B3CEEE9C0,ONR-145EAD55C8,Capitec,419416,Offline,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-27T12:53:35,TID8999,61222,2491,789.64,789.64,532754******1965,Mastercard,Credit,991153.0,101970,814591261219,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0033,Store A,Pass,Pass,2025-06-27,UTI-4B19EB5EEDDE,ONR-3793A5DC32,ABSA,532754,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-01T15:43:35,TID4021,83752,8297,593.86,0.0,523759******8965,Mastercard,Debit,,101971,598890447405,Financial,Purchase,Contactless,No,Chip+PIN,DS-0033,Store J,Pass,Pass,,UTI-ED3C418F16E2,ONR-F29AADE9B0,Nedbank,523759,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-06-12T21:31:35,TID7010,74439,4598,640.04,640.04,503587******6233,Mastercard,Credit,780792.0,101972,393605188338,Financial,Purchase,Swipe,Yes,Contactless,DS-0033,Store A,Fail,Pass,2025-06-14,UTI-61E647D77048,ONR-C95484AA3D,Capitec,503587,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-05-21T03:07:35,TID8714,54264,3270,557.52,557.52,546549******9279,Mastercard,Debit,735011.0,101973,976731373605,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0033,Store I,Pass,Pass,2025-05-21,UTI-A13ECC45E8CE,ONR-C72BC8A507,African Bank,546549,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-05-24T22:46:35,TID4204,17316,8656,302.75,302.75,414891******6613,Visa,Credit,912351.0,101974,635066520952,Financial,Purchase,Contactless,Yes,Swipe,DS-0033,Store C,Pass,Pass,2025-05-25,UTI-9EACB1A63D85,ONR-4499A295A1,TymeBank,414891,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-13T20:12:35,TID9672,36994,7588,343.49,343.49,477658******1035,Visa,Credit,932356.0,101975,869739928991,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store A,Pass,Pass,2025-07-13,UTI-EF09C9220C09,ONR-87B58F2236,Nedbank,477658,Online,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-27T19:18:35,TID2924,85220,6072,278.19,278.19,591252******0441,Mastercard,Debit,371849.0,101976,671529360715,Financial,Purchase,Contactless,Yes,Contactless,DS-0033,Store E,Pass,Pass,2025-07-27,UTI-E7591DC6273C,ONR-D71EB17C2E,Capitec,591252,Online,Debit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-08-10T18:16:35,TID7655,63505,7087,486.37,0.0,488978******5210,Visa,Credit,,101977,231898835052,Financial,Purchase,Chip,No,Chip+PIN,DS-0033,Store A,Pass,Pass,,UTI-C3C066260E86,ONR-1F3EA09ADA,TymeBank,488978,Offline,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-23T01:31:35,TID4378,63046,6215,472.78,472.78,422558******0072,Visa,Credit,207881.0,101978,686207911384,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0033,Store A,Fail,Pass,2025-07-25,UTI-1B2327E978AC,ONR-4F0FEA71A0,Capitec,422558,3DS,Credit,00 - Approved or completed successfully
M033 - Merchant Glacier Games,2025-07-17T01:52:35,TID8223,33992,7636,153.38,153.38,312965******3272,Diners,Credit,800311.0,101979,820700165509,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0033,Store F,Pass,Pass,2025-07-19,UTI-14F2A0C52973,ONR-8198E4A160,Standard Bank,312965,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-04T15:29:35,TID6229,69283,9990,562.69,562.69,440831******5179,Visa,Credit,331533.0,101980,677010014800,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0034,Store I,Pass,Pass,2025-07-05,UTI-64FAB5090602,ONR-592B65E37C,FNB,440831,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-24T00:36:35,TID3285,67917,8038,854.1,0.0,499288******9190,Visa,Credit,,101981,357656707356,Financial,Purchase,Ecommerce,No,Contactless,DS-0034,Store F,Pass,Pass,,UTI-FDB646CFC303,ONR-2C36E5DB95,Capitec,499288,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-08-10T18:30:35,TID2633,69933,8853,424.29,0.0,474289******2323,Visa,Debit,,101982,466732087428,Financial,Purchase,Swipe,No,Contactless,DS-0034,Store B,Pass,Pass,,UTI-010D22FB0019,ONR-2F0FDE5ED3,ABSA,474289,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-08-05T01:58:35,TID3450,98303,4335,146.32,146.32,500926******4437,Mastercard,Credit,538122.0,101983,821495532714,Financial,Purchase,Swipe,Yes,Contactless,DS-0034,Store A,Pass,Pass,2025-08-07,UTI-B11E29E585B9,ONR-B4656DBF5E,African Bank,500926,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-13T18:35:35,TID6529,12639,6413,293.91,293.91,494702******8986,Visa,Credit,995558.0,101984,359379692419,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0034,Store C,Pass,Pass,2025-07-14,UTI-8E987FDB0A10,ONR-E36A07DF48,TymeBank,494702,Offline,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-08T05:45:35,TID6787,31230,2891,272.67,272.67,457063******0748,Visa,Debit,513530.0,101985,925167534745,Financial,Purchase,Chip,Yes,Chip+PIN,DS-0034,Store F,Pass,Pass,2025-06-08,UTI-A7B54F483F2B,ONR-2365F90292,Standard Bank,457063,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-06T18:48:35,TID7290,94586,2569,57.8,57.8,401652******9093,Visa,Debit,354748.0,101986,301991143576,Financial,Purchase,Contactless,Yes,Contactless,DS-0034,Store H,Fail,Pass,2025-07-06,UTI-E5968066B46A,ONR-5E08B78508,Nedbank,401652,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-25T08:33:35,TID7380,22391,3609,602.81,602.81,425150******0411,Visa,Debit,632118.0,101987,177101361720,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0034,Store B,Pass,Pass,2025-05-27,UTI-1EF705F9512C,ONR-99762F2CF5,Nedbank,425150,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-24T04:14:35,TID5949,22199,3883,685.71,0.0,593341******8479,Mastercard,Debit,,101988,849534844481,Financial,Purchase,Swipe,No,Chip+PIN,DS-0034,Store E,Pass,Pass,,UTI-C861251279A7,ONR-A1658D88F1,ABSA,593341,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-18T19:47:35,TID9649,41738,7851,801.05,801.05,578405******7396,Mastercard,Prepaid,488507.0,101989,387864546227,Financial,Purchase,Swipe,Yes,Swipe,DS-0034,Store H,Pass,Pass,2025-06-20,UTI-DEF4A94D4125,ONR-DF41B932A9,FNB,578405,Online,Prepaid,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-27T16:36:35,TID1271,44195,3422,561.41,561.41,497614******7373,Visa,Credit,754619.0,101990,203257761898,Financial,Purchase,Chip,Yes,Swipe,DS-0034,Store G,Pass,Pass,2025-05-28,UTI-D369FAF135F5,ONR-0700337506,FNB,497614,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-08-01T05:19:35,TID6674,13491,1530,618.09,618.09,549842******0098,Mastercard,Debit,521171.0,101991,548493150719,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0034,Store A,Pass,Pass,2025-08-01,UTI-B12F78EAE2A4,ONR-69F9F4A858,TymeBank,549842,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-22T05:41:35,TID6016,88594,8640,549.1,0.0,420475******1643,Visa,Debit,,101992,381965979348,Financial,Purchase,Contactless,No,Swipe,DS-0034,Store H,Pass,Pass,,UTI-9A31B5C46769,ONR-A46B409753,TymeBank,420475,Offline,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-16T19:36:35,TID8901,62103,4567,552.45,552.45,580954******6550,Mastercard,Credit,134179.0,101993,263873133876,Financial,Purchase,Contactless,Yes,Contactless,DS-0034,Store H,Pass,Pass,2025-06-16,UTI-412BB63760BA,ONR-009583D6E6,TymeBank,580954,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-02T03:47:35,TID1184,72927,4532,438.37,438.37,430721******1842,Visa,Credit,524529.0,101994,565186956132,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0034,Store G,Fail,Pass,2025-07-04,UTI-9042CC6FE331,ONR-E20352545E,ABSA,430721,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-06T07:03:35,TID4126,60322,3125,1035.0,1035.0,586424******4939,Mastercard,Credit,624000.0,101995,350534214371,Financial,Purchase,Ecommerce,Yes,Keyed,DS-0034,Store H,Pass,Pass,2025-07-08,UTI-9AC6FDCD5901,ONR-D98C493D63,Nedbank,586424,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-31T08:50:35,TID7792,28162,6939,288.17,288.17,415135******6417,Visa,Credit,845604.0,101996,815191453763,Financial,Purchase,Chip,Yes,Ecommerce,DS-0034,Store H,Review,Pass,2025-06-01,UTI-1B143E00D520,ONR-A47487C193,FNB,415135,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-16T06:17:35,TID6223,45987,1607,409.31,409.31,509958******0041,Mastercard,Credit,130632.0,101997,368731830181,Financial,Purchase,Contactless,Yes,Contactless,DS-0034,Store I,Fail,Pass,2025-07-17,UTI-9722C9AF61C7,ONR-B367C31796,Capitec,509958,Offline,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-13T20:33:35,TID5186,14678,6083,284.61,284.61,591953******8600,Mastercard,Credit,892391.0,101998,529240858370,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0034,Store A,Pass,Pass,2025-07-15,UTI-4289F4549A53,ONR-4D59867562,TymeBank,591953,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-09T16:17:35,TID8333,37638,5882,404.85,404.85,488226******5342,Visa,Credit,317612.0,101999,752228829880,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0034,Store A,Pass,Pass,2025-06-09,UTI-FEE07F2FA4DC,ONR-4D494A938E,ABSA,488226,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-23T01:16:35,TID2745,40889,2943,773.06,773.06,411681******5545,Visa,Debit,149938.0,102000,466768913014,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0034,Store G,Pass,Pass,2025-05-23,UTI-10C636EB640F,ONR-121E79D0C2,Standard Bank,411681,Offline,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-03T22:27:35,TID1893,29233,6686,548.18,548.18,456346******8493,Visa,Debit,690165.0,102001,183634688654,Financial,Purchase,Contactless,Yes,Ecommerce,DS-0034,Store C,Pass,Pass,2025-07-03,UTI-A2F28BE93B75,ONR-A3AB795683,FNB,456346,3DS,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-31T05:40:35,TID1184,93293,8294,517.1,517.1,593129******8922,Mastercard,Debit,453157.0,102002,470222978340,Financial,Purchase,Ecommerce,Yes,Contactless,DS-0034,Store D,Pass,Pass,2025-05-31,UTI-76DE8B0877D0,ONR-1DDC2ACE54,FNB,593129,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-06T02:50:35,TID7250,26594,2222,342.69,342.69,574078******0672,Mastercard,Debit,719114.0,102003,752350677942,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0034,Store J,Pass,Pass,2025-07-06,UTI-F5825CB3F763,ONR-FCEAB8D270,FNB,574078,Online,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-16T10:55:35,TID5077,14678,5296,369.39,369.39,403403******7758,Visa,Credit,486387.0,102004,810019767517,Financial,Purchase,Chip,Yes,Contactless,DS-0034,Store F,Pass,Pass,2025-05-17,UTI-FAB7F8A4C370,ONR-6F30CB2A23,Capitec,403403,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-20T02:57:35,TID9566,62426,1736,948.57,948.57,405744******5946,Visa,Debit,777625.0,102005,457943996895,Financial,Purchase,Contactless,Yes,Chip+PIN,DS-0034,Store D,Pass,Pass,2025-06-21,UTI-1D4CE850132D,ONR-85644747D8,FNB,405744,Offline,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-08-10T10:43:35,TID8015,88937,9854,351.54,351.54,494555******5509,Visa,Credit,751520.0,102006,188128143281,Financial,Purchase,Contactless,Yes,Contactless,DS-0034,Store F,Pass,Pass,2025-08-10,UTI-487CEDF40545,ONR-658BF18B59,Standard Bank,494555,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-25T00:59:35,TID8425,25483,6103,104.94,104.94,525361******1671,Mastercard,Credit,504497.0,102007,532178051746,Financial,Purchase,Ecommerce,Yes,Chip+PIN,DS-0034,Store B,Pass,Pass,2025-06-27,UTI-C83225491529,ONR-3FC1D6EEC9,Capitec,525361,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-15T12:16:35,TID9704,26843,9263,850.69,850.69,535451******7634,Mastercard,Credit,391854.0,102008,317798291645,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0034,Store H,Pass,Pass,2025-07-15,UTI-BA6E7AAD909E,ONR-F18FEAFABD,FNB,535451,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-05-27T15:03:35,TID4922,46985,4930,861.23,861.23,591560******4605,Mastercard,Credit,284978.0,102009,224029824720,Financial,Purchase,Swipe,Yes,Contactless,DS-0034,Store D,Pass,Pass,2025-05-27,UTI-0974791773F4,ONR-5374E64B27,FNB,591560,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-02T16:53:35,TID8735,74162,9541,795.26,795.26,427001******0717,Visa,Credit,696673.0,102010,795320568268,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0034,Store E,Pass,Pass,2025-07-04,UTI-6C5AF32C4C00,ONR-8E65245899,African Bank,427001,3DS,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-02T02:43:35,TID4803,54153,3770,540.63,540.63,518969******9851,Mastercard,Credit,496637.0,102011,303642333004,Financial,Purchase,Swipe,Yes,Chip+PIN,DS-0034,Store C,Pass,Pass,2025-07-04,UTI-3808130507F5,ONR-AA4ADB8178,Nedbank,518969,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-12T19:18:35,TID4990,64533,6357,5.0,5.0,681446******9588,Discover,Credit,936342.0,102012,415468767496,Financial,Purchase,Contactless,Yes,Contactless,DS-0034,Store E,Pass,Pass,2025-06-14,UTI-01CD109F620D,ONR-981CB7642F,African Bank,681446,Online,Credit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-06-11T17:35:35,TID5078,53147,3345,854.5,854.5,516361******1180,Mastercard,Debit,967363.0,102013,842732215103,Financial,Purchase,Contactless,Yes,Contactless,DS-0034,Store J,Pass,Pass,2025-06-12,UTI-0487253170E4,ONR-8ABC5A5D2C,TymeBank,516361,3DS,Debit,00 - Approved or completed successfully
M034 - Merchant Hazel Homeware,2025-07-09T12:09:35,TID7272,66582,3226,611.54,611.54,461549******7626,Visa,Credit,394884.0,102014,711058696546,Financial,Purchase,Swipe,Yes,Contactless,DS-0034,Store C,Pass,Pass,2025-07-11,UTI-29E36356B979,ONR-CDD59F7204,Capitec,461549,Offline,Credit,00 - Approved or completed successfully
